Test_code,Description,Description_orig,Read_code,Sample_type,Units,dtUpdated,recordCount_ML,recordCount_preML,dtRecordCount,dtCreated,dtLastTest_ML,commonCode,commonCodeStatus,hb_extract,maxResult,minResult,frequency
CSFPR,CSF PROTEIN,CSF PROTEIN,NULL,SW,NULL,2012-03-02,NULL,4789,2012-03-02,NULL,NULL,PROTEIN,1,T,38000,0,4789
CXGL      ,GLUCOSE ON CX7,GLUCOSE ON CX7,NULL,NULL,NULL,2012-03-02,NULL,10508,2012-03-02,NULL,NULL,GLUCOSE,1,T,89.1,0,10508
CYC,NULL,NULL,NULL,NULL,ug/L,NULL,1,NULL,2013-03-19,2013-03-19,2013-01-31,NULL,NULL,T,824,20,1435
CYC,Cyclosporin,Cyclosporin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,824,20,1435
D2MISC,DIV 2 MISC,DIV 2 MISC,NULL,NULL,NULL,2012-03-02,NULL,1333,2012-03-02,NULL,NULL,NULL,NULL,T,100045,0,1333
EGFR,ESTIMATED GFR,ESTIMATED GFR,451E.,B,mL/min,2012-03-02,4485678,NULL,2013-03-21,NULL,2013-02-11,EGFR,1,T,60,0,5435741
EGG,GA GLOB,GA GLOB,NULL,NULL,NULL,2012-03-02,NULL,4625,2012-03-02,NULL,NULL,NULL,NULL,T,40,0,4625
EGFR,eGFR,eGFR,451E.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,60,0,5435741
EGLY,ETHYLENE GLYCOL                         ,ETHYLENE GLYCOL                         ,44ZY.,B,mmol/L,2012-03-02,76,1,2013-03-19,NULL,2012-11-14,NULL,NULL,T,1612,1,108
EGLY,Ethylene glycol,Ethylene glycol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1612,1,108
EGLY,Blood ethylene glycol level,ETHYLENE GLYCOL,44ZY.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1612,1,108
EHM,NULL,NULL,NULL,NULL,NULL,2012-03-02,33,NULL,2012-03-07,NULL,2009-06-13,NULL,3,T,59,2,33
EK,POTASSIUM,NULL,44h8.,NULL,NULL,2012-03-02,1646,NULL,2013-03-19,NULL,2012-12-20,POTASSIUM,NULL,T,14.3,1.6,2834
EK,Plasma potassium level,Potassium,44h8.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,14.3,1.6,2834
ELAS ,FAECAL ELASTASE                         ,FAECAL ELASTASE                         ,47E..,FA,ug/g,2012-03-02,443,NULL,2013-03-19,NULL,2012-12-11,NULL,NULL,T,501,50,598
EOS       ,EOSINOPHILS (HAEMATOLOGY),EOSINOPHILS (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,41423,2012-03-02,NULL,NULL,NULL,NULL,T,3.3,0,41423
EPO  ,ERYTHROPOIETIN                          ,ERYTHROPOIETIN                          ,44A5.,B,U/L,2012-03-02,10345,4687,2013-03-19,NULL,2012-12-18,ERYTHROPOIETIN,1,T,23900,0,15052
ENZCOM,ENZYMES COMMENT,ENZYMES COMMENT,NULL,NULL,NULL,2012-03-02,NULL,243,2012-03-02,NULL,NULL,NULL,NULL,T,300650,0,243
EPO,Serum erythropoetin level,ERYTHROPOIETIN,44A5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,23900,0,15052
ET,Alcohol,Alcohol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,94.8,2.2,51
ETH,Ethosuximide,Ethosuximide,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,122,122,1
FAECAL TRYPSIN,Faecal Trypsin,Faecal Trypsin,44CK.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
FARS ,REDUCING SUBST.(FAECES)                 ,REDUCING SUBST.(FAECES)                 ,47B3.,FA,,2012-03-02,804,NULL,2013-03-19,NULL,2012-09-27,NULL,NULL,T,3,0,807
FAECAL OCCULT BLOOD,Faecal occult blood,Faecal occult blood,479..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
ETHO ,ETHOSUXIMIDE                            ,ETHOSUXIMIDE                            ,44W6.,B,umol/L,2012-03-02,3,3,2012-03-07,NULL,2002-01-15,NULL,NULL,T,528,26,6
FC12 ,FLUID CA125                             ,FLUID CA125                             ,44a6.,F,kU/L,2012-03-02,23,NULL,2013-03-19,NULL,2012-11-02,CA125,1,T,14227,1,35
FC12,CA125 level,FLUID CA125,44a6.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,14227,1,35
FCL  ,FLUID CHLORIDE                          ,FLUID CHLORIDE                          ,4I35.,F,mmol/L,2012-03-02,25,NULL,2013-03-19,NULL,2012-10-27,CHLORIDE,1,T,165,10,26
FAMS ,FLUID AMYLASE                           ,FLUID AMYLASE                           ,4I3E.,F,U/L,2012-03-02,4057,NULL,2013-03-19,NULL,2012-12-18,AMYLASE,1,T,1570500,0,4211
ETOH,ALCOHOL,ALCOHOL,NULL,NULL,NULL,2012-03-02,NULL,15157,2012-03-02,NULL,NULL,ALCOHOL,1,T,553.3,0,15696
FAMS,Fluid sample amylase,FLUID AMYLASE,4I3E.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1570500,0,4211
ETOH,Ethanol,Ethanol,44XA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,553.3,0,15696
FCAL,NULL,NULL,NULL,NULL,NULL,2012-03-02,75,NULL,2013-03-19,NULL,2012-12-04,NULL,NULL,T,9000,20,266
FCAL,Calprotectin level,FAECAL CALPROTECTIN,4Q3J.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,9000,20,266
FENA,NULL,NULL,NULL,NULL,NULL,2012-03-02,17,NULL,2012-03-07,NULL,2010-06-15,NULL,NULL,T,4.77,0.08,17
FCEA ,FLUID CEA                               ,FLUID CEA                               ,44a0.,F,U/L,2012-03-02,26,NULL,2013-03-19,NULL,2012-10-24,CEA,1,T,2289,0,37
ELITH,LITHIUM,LITHIUM,NULL,NULL,NULL,2012-03-02,NULL,5962,2012-03-02,NULL,NULL,LITHIUM,1,T,5,0.1,5962
FALB ,FLUID ALBUMIN                           ,FLUID ALBUMIN                           ,4I3B.,F,g/L,2012-03-02,1943,NULL,2013-03-19,NULL,2012-12-20,ALBUMIN,1,T,555,0,2339
FALB,Fluid sample albumin,FLUID ALBUMIN,4I3B.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,555,0,2339
FER  ,FERRITIN                                ,FERRITIN                                ,42R4.,B,ug/L,2012-03-02,193962,27395,2013-03-19,NULL,2012-12-21,FERRITIN,1,T,238625,0,252855
FBIL ,FLUID BILIRUBINS                        ,FLUID BILIRUBINS                        ,4I38.,F,umol/L,2012-03-02,137,NULL,2013-03-19,NULL,2012-12-20,BILIRUBIN,1,T,2750,0,148
FER,Serum ferritin,FERRITIN,42R4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,238625,0,252855
FBIL,Fluid sample bilirubin,FLUID BILIRUBINS,4I38.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2750,0,148
FGLU ,FLUID GLUCOSE                           ,FLUID GLUCOSE                           ,4I39.,F,mmol/L,2012-03-02,9488,2977,2013-03-19,NULL,2012-12-20,GLUCOSE,1,T,274.1,0,12793
FCRE ,FLUID CREATININE                        ,FLUID CREATININE                        ,4I37.,F,umol/L,2012-03-02,4300,46,2013-03-19,NULL,2012-12-20,CREATININE,1,T,30029,0,4597
FGLU,Fluid sample glucose,FLUID GLUCOSE,4I39.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,274.1,0,12793
FFA,FREE FATTY ACID                         ,FREE FATTY ACID                         ,44OC.,B,mmol/L,2012-03-02,334,12,2013-03-19,NULL,2012-12-13,FATTY ACID,1,T,2667,0.08,294
FILL,SAMPLE,SAMPLE,NULL,NULL,NULL,2012-03-02,NULL,150,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,150
FCRE,Fluid sample creatinine,FLUID CREATININE,4I37.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,30029,0,4597
FET,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,501,20,1757
FFAT ,FAECAL FAT                              ,FAECAL FAT                              ,478B.,FA,mmol/d,2012-03-02,2,1,2012-03-07,NULL,2005-11-09,FAT,1,T,NULL,NULL,3
FK   ,FLUID POTASSIUM                         ,FLUID POTASSIUM                         ,4I34.,F,mmol/L,2012-03-02,758,1,2013-03-19,NULL,2012-11-21,POTASSIUM,1,T,85.5,0.6,773
FET,Faecal Elastase Test,Faecal Elastase Test,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,501,20,1757
FFGL ,FAECAL FAT GLOBULES                     ,FAECAL FAT GLOBULES                     ,44q1.,FA,,2012-03-02,247,NULL,2013-03-19,NULL,2012-10-04,FAT,1,T,NULL,NULL,247
EP        ,ELECTROPHORESIS,ELECTROPHORESIS,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,2515,0,605
FREE FATTY ACIDS,Free Fatty Acids,Free Fatty Acids,44O9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,2
EP,Erythropoietin,Erythropoietin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2515,0,605
FTRI ,FLUID TRIGLYCERIDES                     ,FLUID TRIGLYCERIDES                     ,4QA1.,F,mmol/L,2012-03-02,80,NULL,2013-03-19,NULL,2012-12-14,TRIG,1,T,35.68,0.05,109
FTRI,Triglyceride level,FLUID TRIGLYCERIDES,4QA1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,35.68,0.05,109
FGLOB,FAECAL FAT GLOBULES,FAECAL FAT GLOBULES,NULL,FA,NULL,2012-03-02,NULL,55,2012-03-02,NULL,NULL,FAT,1,T,0,0,55
FK,Fluid sample potassium,FLUID POTASSIUM,4I34.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,85.5,0.6,773
FREE T3,Free T3,Free T3,442U.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,32,0.08,3032
FAECAL REDUCING SUBSTANCES,Faecal Reducing Substances,Faecal Reducing Substances,47B3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,159
FLAC ,FLUID LACTATE                           ,FLUID LACTATE                           ,4I3Y.,F,mmol/L,2012-03-02,175,NULL,2013-03-19,NULL,2012-12-13,LACTATE,1,T,69.5,0.6,195
FLAC,Fluid sample lactate level,FLUID LACTATE,4I3Y.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,69.5,0.6,195
FLD  ,FLUID LACTATE DEHYDROG.                 ,FLUID LACTATE DEHYDROG.                 ,4I3K.,F,U/L,2012-03-02,8597,1,2013-03-19,NULL,2012-12-20,LACTATE,1,T,102101,0,9576
FLD,Fluid LDH level,FLUID LACTATE DEHYDROG.,4I3K.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,102101,0,9576
FPOR,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2010-12-14,NULL,NULL,T,24315,63,4
FILM      ,BLOOD FILM (HAEMATOLOGY),BLOOD FILM (HAEMATOLOGY),NULL,B,NULL,2012-03-02,NULL,31,2012-03-02,NULL,NULL,NULL,NULL,T,210,0,31
FRED,Faecal Reducing Substances,Faecal Reducing Substances,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,347
FTR,Faecal Trypsin,Faecal Trypsin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3
FAFP ,ALPHAFOETOPROTEIN (FLUID)               ,ALPHAFOETOPROTEIN (FLUID)               ,4I3N.,F,kU/L,2012-03-02,43,3,2013-03-19,NULL,2012-04-05,NULL,NULL,T,2278,0,53
FREE THYROXINE,Free Thyroxine,Free Thyroxine,442V.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,250,1,252856
FAI  ,FREE ANDROGEN INDEX                     ,FREE ANDROGEN INDEX                     ,4474,B,,2012-03-02,17447,474,2013-03-19,NULL,2012-12-21,FREE ANDROGEN INDEX,1,T,1075,0,25523
FAI,Free Androgen Index,Free Androgen Index,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1075,0,25523
FUGL      ,FASTING URINE GLUCOSE,FASTING URINE GLUCOSE,NULL,U,NULL,2012-03-02,NULL,22,2012-03-02,NULL,NULL,FASTING GLUCOSE,1,T,1,0,22
FE        ,IRON,IRON,NULL,NULL,NULL,2012-03-02,3,1361,2013-03-19,NULL,2013-02-11,IRON,1,T,133.5,0.4,35009
FURI ,FLUID URATE                             ,FLUID URATE                             ,4I3M.,F,mmol/L,2012-03-02,47,NULL,2013-03-19,NULL,2012-12-04,URATE,1,T,920.8,0.02,77
FOL  ,TO FOLLOW -                             ,TO FOLLOW -                             ,,,,2012-03-02,201007,NULL,2013-03-19,NULL,2002-02-14,FOLLOW,1,T,NULL,NULL,199462
FE,Iron,Iron,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,133.5,0.4,35009
FK506,TACROLIMUS  (FK506),TACROLIMUS  (FK506),NULL,NULL,NULL,2012-03-02,NULL,21,2012-03-02,NULL,NULL,TACROLIMUS,1,T,30,0,21
FORM WITHOUT MIN DATA SET,Form without min data set,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,41
FOB  ,FAECAL OCCULT BLOOD                     ,FAECAL OCCULT BLOOD                     ,479..,FA,,2012-03-02,20201,1223,2013-03-19,NULL,2008-03-10,NULL,8,T,1.1,0,21275
FPI,pH (Fluid),pH (Fluid),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,8,6.42,354
FREE,FREE HYDROXYPROLINE,FREE HYDROXYPROLINE,NULL,NULL,NULL,2012-03-02,NULL,207,2012-03-02,NULL,NULL,NULL,NULL,T,22,0,207
FOB,Faecal occult blood,Faecal occult blood,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1.1,0,21275
FREE ANDROGEN INDEX,Free Androgen Index,Free Androgen Index,4474.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,135.7,0.3,181
FS,Fasting ,NULL,NULL,NULL,NULL,2012-03-02,129697,NULL,2013-03-19,NULL,2012-12-21,FASTING,1,T,NULL,NULL,174095
FS,Sample appearance,SAMPLE IS,4IA1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,174095
D3MISC,DIV 3 MISC,DIV 3 MISC,NULL,NULL,NULL,2012-03-02,NULL,1517,2012-03-02,NULL,NULL,NULL,NULL,T,6710,0,1517
FSCH ,FAECAL SUGAR CHROMATOG.                 ,FAECAL SUGAR CHROMATOG.                 ,47B3.,FA,,2012-03-02,54,NULL,2012-03-07,NULL,2010-03-04,NULL,NULL,T,NULL,NULL,54
ELAS,Faecal elastase 1 level,FAECAL ELASTASE,47E..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,501,50,598
FSH  ,FSH                                     ,FSH                                     ,443h.,B,U/L,2012-03-02,94842,41912,2013-03-19,NULL,2013-02-11,FSH,1,T,292.1,0,207147
ESR       ,ERYTHROCYTE SEDIMENTATION RATE (HAEMATOLOGY),ERYTHROCYTE SEDIMENTATION RATE (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,7002,2012-03-02,NULL,NULL,NULL,NULL,T,150,0,7002
FC19 ,FLUID CA199                             ,FLUID CA199                             ,44a3.,F,kU/L,2012-03-02,16,1,2013-03-19,NULL,2012-09-29,CA199,1,T,1560000,0,25
FCHO ,FLUID CHOLESTEROL                       ,FLUID CHOLESTEROL                       ,4I3O.,F,mmol/L,2012-03-02,46,NULL,2013-03-19,NULL,2012-10-29,CHOL,1,T,3.8,0.12,48
FSH,FSH,FSH,443h.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,292.1,0,207147
FLUORIDE NUMBER,Fluoride Number,Fluoride Number,44uA.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,67,21,29
FNA  ,FLUID SODIUM                            ,FLUID SODIUM                            ,4I33.,F,mmol/L,2012-03-02,788,1,2013-03-19,NULL,2012-11-21,SODIUM,1,T,246,4,813
FNA,Fluid sample sodium,FLUID SODIUM,4I33.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,246,4,813
GABA ,GABAPENTIN                              ,GABAPENTIN                              ,44Wn.,B,umol/L,2012-03-02,11,NULL,2013-03-19,NULL,2012-10-02,NULL,NULL,T,71,5.2,16
FOSM ,FLUID OSMOLALITY                        ,FLUID OSMOLALITY                        ,4I3X.,F,mmol/kg,2012-03-02,31,NULL,2013-03-19,NULL,2012-12-01,OSMOLALITY,1,T,615,112,52
GABA,Gabapentin,Gabapentin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,71,5.2,16
FL,Fluoride Number,Fluoride Number,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,63,25,42
FOSM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,615,112,52
FPRO ,FLUID PROTEINS                          ,FLUID PROTEINS                          ,4I3A.,F,g/L,2012-03-02,9731,4,2013-03-19,NULL,2012-12-20,PROTEIN,1,T,1220,0,10709
FPRO,Fluid sample total protein,FLUID PROTEINS,4I3A.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1220,0,10709
FT3  ,FREE T3                                 ,Free T3                                 ,442U.,B,pmol/L,2012-03-02,6533,NULL,2013-03-19,NULL,2012-12-21,TRIG,1,T,46.1,0.28,26854
FT3,Free T3,Free T3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,46.1,0.28,26854
GABAPENTIN,Gabapentin,Gabapentin,44Wn.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,7.1,7.1,1
FT4  ,FREE THYROXINE                          ,FREE THYROXINE                          ,442V.,B,pmol/L,2012-03-02,286156,103281,2013-03-19,NULL,2013-02-11,THYROXINE,1,T,169.7,0,1227034
GAL  ,GALACTOSE                               ,GALACTOSE                               ,47B7.,B,umol/L,2012-03-02,20,NULL,2013-03-19,NULL,2012-11-26,NULL,NULL,T,1353,42,20
FO   ,NO GLUCOSE SAMPLE                       ,NO GLUCOSE SAMPLE                       ,,B,,2012-03-02,8129,NULL,2013-03-19,NULL,2012-12-19,NULL,4,T,NULL,NULL,8226
GALA ,GALACTOKINASE                           ,GALACTOKINASE                           ,4Q91.,B,nmol/min/g Hb,2012-03-02,4,NULL,2012-03-07,NULL,2006-08-04,NULL,NULL,T,NULL,NULL,4
FT4,Free Thyroxine,Free Thyroxine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,169.7,0,1227034
FT4    *,FREE T4,FREE T4,NULL,NULL,NULL,2012-03-02,NULL,26,2012-03-02,NULL,NULL,THYROXINE,1,T,217,64,26
FO,NO GLUCOSE SAMPLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,8226
FO,Biochemical test,NO FLUORIDE OXALATE,44p..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,8226
GALL,GALLSTONE                               ,GALLSTONE                               ,4G9..,ST,,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
FURE ,FLUID UREA                              ,FLUID UREA                              ,4I36.,F,mmol/L,2012-03-02,4164,47,2013-03-19,NULL,2012-12-11,UREA,1,T,465.3,0,4448
FO,Biochemical test,NO GLUCOSE SAMPLE,44p..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,8226
FRUC,Fructosamine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,806,155,93
G         ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,2,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,2
GALK ,GALACTOKINASE                           ,GALACTOKINASE                           ,4Q91.,B,,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
FURE,Fluid sample urea,FLUID UREA,4I36.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,465.3,0,4448
G-1-P URIDYL TRANSFERASE,G-1-P Uridyl Transferase,G-1-P Uridyl Transferase,42G3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,9
GALP ,GALACTOSE-1-PHOSPHATE                   ,GALACTOSE-1-PHOSPHATE                   ,42G3.,B,umol/g Hb,2012-03-02,10,NULL,2013-03-19,NULL,2012-09-18,PHOSPHATE,1,T,0.28,0.28,10
GAD,anti-Glutamic Acid Antibodies,anti-Glutamic Acid Antibodies,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2000,0.2,329
GAMMA-GLUTAMYLTRANSFERASE,Gamma-Glutamyltransferase,Gamma-Glutamyltransferase,44G9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,6110,4,524736
GFR  ,ESTIMATED GFR                           ,ESTIMATED GFR                           ,451E.,B,mL/min,2012-03-02,14037,NULL,2013-03-19,NULL,2012-08-08,EGFR,1,T,270,4,13916
GASTRIN,Gastrin,Gastrin,4498.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,400,5,27
GG,gamma,gamma,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,43.4,0.6,2377
GGAS ,GASTRIN                                 ,GASTRIN                                 ,4491,B,ng/L,2012-03-02,133,3,2012-03-07,NULL,2008-02-07,GASTRIN,1,T,1720,5,136
GGT    *,GGT,GGT,NULL,NULL,NULL,2012-03-02,NULL,65578,2012-03-02,NULL,NULL,GGT,1,T,6330,2,65578
GAMMA_GT  ,(NINEWELLS DIABETES CLINIC ONLY),(Ninewells Diabetes Clinic Only),NULL,NULL,NULL,2012-03-02,NULL,2,2012-03-02,NULL,NULL,NULL,NULL,T,48,34,2
GLU    *,GLUCOSE,GLUCOSE,NULL,NULL,NULL,2012-03-02,NULL,94396,2012-03-02,NULL,NULL,GLUCOSE,1,T,674,0,94396
GLUCAGON,Glucagon,Glucagon,44A9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3
GGT,GGT                                     ,GGT                                     ,44G9.,B,U/L,2012-03-02,299996,93704,2013-03-19,NULL,2012-12-21,GGT,1,T,7298,0,422758
GLUCOSE,Glucose,Glucose,44g..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,111.4,0.6,303230
GGON ,N-TERMINAL GLUCAGON                     ,N-terminal GLUCAGON                     ,4Q29.,B,ng/L,2012-03-02,442,69,2013-03-19,NULL,2008-02-07,NULL,4,T,8000,0,455
GP        ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,658,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,658
GPUT ,GAL-1-PUT SCREEN                        ,GAL-1-PUT SCREEN                        ,42G3.,B,,2012-03-02,28,2,2013-03-19,NULL,2012-10-30,NULL,NULL,T,9.69,0,31
GEN,GENTAMICIN,NULL,44WY.,B,mg/L,2012-03-02,22898,NULL,2013-03-19,NULL,2012-12-21,NULL,NULL,T,83.2,0,32155
GGT,Serum gamma GT level,GGT,44G9.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,7298,0,422758
GAS,Gastrin,Gastrin,4498.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,400,3,105
GINS ,INSULIN                                 ,INSULIN                                 ,4493,B,mU/L,2012-03-02,80,1,2012-03-07,NULL,2007-06-14,INSULIN,1,T,66,0.5,81
GGOC ,C-TERMINAL GLUCAGON                     ,C-terminal GLUCAGON                     ,4Q24.,B,ng/L,2012-03-02,435,1,2013-03-19,NULL,2008-02-07,NULL,4,T,6100,35,380
GLPF ,FASTING GLUCOSE                         ,FASTING GLUCOSE                         ,44g1.,FO,mmol/L,2012-03-02,608938,32,2013-03-19,NULL,2010-01-27,FASTING GLUCOSE,1,T,174.9,0,607612
GLUC,SERUM MMOL/L (CODE 106),SERUM mmol/L (CODE 106),NULL,S,NULL,2012-03-02,NULL,50348,2012-03-02,NULL,NULL,GLUCOSE,1,T,85.1,0,50348
GLYCATED HAEMOGLOBIN,Glycated Haemoglobin,Glycated Haemoglobin,42W4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,18.8,2.5,78956
GONADOTROPHIN STIMULATION TEST,Gonadotrophin Stimulation Test,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,17
GEN,Serum gentamicin level,GENTAMICIN,44WY.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,83.2,0,32155
GLU-CSF,CSF MMOL/L (CODE 180),CSF mmol/L (CODE 180),NULL,SW,NULL,2012-03-02,NULL,30,2012-03-02,NULL,NULL,NULL,4,T,5.4,1.8,30
GLP  ,GLUCOSE (PRESERVED TUBE) CURRENT CODE,GLUCOSE (preserved tube)                ,44g..,FO,mmol/L,2012-03-02,1474381,209,2013-03-19,NULL,2012-12-21,GLUCOSE,1,T,147.8,0,1729137
GLU  ,GLUCOSE                                 ,GLUCOSE                                 ,44f..,B,mmol/L,2012-03-02,505273,208467,2013-03-19,NULL,2010-04-29,GLUCOSE,1,T,198,0,709820
GLUCOSE (URINE),Glucose (Urine),Glucose (Urine),466..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3
GLP,Plasma glucose level,GLUCOSE (preserved tube),44g..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,147.8,0,1729137
GLUCOSE TOLERANCE TEST,Glucose tolerance test,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3985
GROWTH HORMONE,Growth Hormone,Growth Hormone,4481.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,137,0.3,111
GLYCINE,Glycine,Glycine,44k1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,10,10,1
